Timestamp,DL_bitrate,UL_bitrate,Throughput,OT,date
2020.01.16_10.48.48,1835008,4980736,6815744,6815744,2020.01.16_10.48.48
2020.01.16_10.48.49,5480448,12163481.6,17643929.6,17643929.6,2020.01.16_10.48.49
2020.01.16_10.48.50,8126464,12750684.16,20877148.16,20877148.16,2020.01.16_10.48.50
2020.01.16_10.48.52,7520256,8975810.56,16496066.56,16496066.56,2020.01.16_10.48.52
2020.01.16_10.48.53,10066329.6,10905190.4,20971520,20971520,2020.01.16_10.48.53
2020.01.16_10.48.54,8380416,5259264,13639680,13639680,2020.01.16_10.48.54
2020.01.16_10.48.55,14260633.6,8808038.4,23068672,23068672,2020.01.16_10.48.55
2020.01.16_10.48.57,15015608.32,3620864,18636472.32,18636472.32,2020.01.16_10.48.57
2020.01.16_10.48.58,13757317.12,11324620.8,25081937.92,25081937.92,2020.01.16_10.48.58
2020.01.16_10.48.58,18454937.6,9059696.64,27514634.24,27514634.24,2020.01.16_10.48.58
2020.01.16_10.48.59,3866624,0,3866624,3866624,2020.01.16_10.48.59
2020.01.16_10.49.01,13086228.48,14344519.68,27430748.16,27430748.16,2020.01.16_10.49.01
2020.01.16_10.49.02,9982443.52,25585254.4,35567697.92,35567697.92,2020.01.16_10.49.02
2020.01.16_10.49.03,13170114.56,10234101.76,23404216.32,23404216.32,2020.01.16_10.49.03
2020.01.16_10.49.04,12247367.68,14931722.24,27179089.92,27179089.92,2020.01.16_10.49.04
2020.01.16_10.49.05,13086228.48,10737418.24,23823646.72,23823646.72,2020.01.16_10.49.05
2020.01.16_10.49.07,9227468.8,12750684.16,21978152.96,21978152.96,2020.01.16_10.49.07
2020.01.16_10.49.08,14092861.44,21307064.32,35399925.76,35399925.76,2020.01.16_10.49.08
2020.01.16_10.49.09,9395240.96,6823936,16219176.96,16219176.96,2020.01.16_10.49.09
2020.01.16_10.49.11,11827937.28,10234101.76,22062039.04,22062039.04,2020.01.16_10.49.11
2020.01.16_10.49.12,5447680,10653532.16,16101212.16,16101212.16,2020.01.16_10.49.12
2020.01.16_10.49.12,1884160,15602810.88,17486970.88,17486970.88,2020.01.16_10.49.12
2020.01.16_10.49.13,14092861.44,0,14092861.44,14092861.44,2020.01.16_10.49.13
2020.01.16_10.49.14,21642608.64,13170114.56,34812723.2,34812723.2,2020.01.16_10.49.14
2020.01.16_10.49.16,15938355.2,7110656,23049011.2,23049011.2,2020.01.16_10.49.16
2020.01.16_10.49.17,457113.6,7626752,8083865.6,8083865.6,2020.01.16_10.49.17
2020.01.16_10.49.18,2105344,21390950.4,23496294.4,23496294.4,2020.01.16_10.49.18
2020.01.16_10.49.19,7561216,19713228.8,27274444.8,27274444.8,2020.01.16_10.49.19
2020.01.16_10.49.20,6324224,8265728,14589952,14589952,2020.01.16_10.49.20
2020.01.16_10.49.21,10737418.24,9395240.96,20132659.2,20132659.2,2020.01.16_10.49.21
2020.01.16_10.49.23,7512064,11240734.72,18752798.72,18752798.72,2020.01.16_10.49.23
2020.01.16_10.49.25,5488640,8891924.48,14380564.48,14380564.48,2020.01.16_10.49.25
2020.01.16_10.49.26,14680064,8891924.48,23571988.48,23571988.48,2020.01.16_10.49.26
2020.01.16_10.49.26,28017950.72,9059696.64,37077647.36,37077647.36,2020.01.16_10.49.26
2020.01.16_10.49.27,18538823.68,13841203.2,32380026.88,32380026.88,2020.01.16_10.49.27
2020.01.16_10.49.28,8077312,17196646.4,25273958.4,25273958.4,2020.01.16_10.49.28
2020.01.16_10.49.29,8257536,14596177.92,22853713.92,22853713.92,2020.01.16_10.49.29
2020.01.16_10.49.31,12415139.84,21978152.96,34393292.8,34393292.8,2020.01.16_10.49.31
2020.01.16_10.49.32,9982443.52,8808038.4,18790481.92,18790481.92,2020.01.16_10.49.32
2020.01.16_10.49.33,10317987.84,12834570.24,23152558.08,23152558.08,2020.01.16_10.49.33
2020.01.16_10.49.34,11827937.28,6332416,18160353.28,18160353.28,2020.01.16_10.49.34
2020.01.16_10.49.35,13254000.64,7110656,20364656.64,20364656.64,2020.01.16_10.49.35
2020.01.16_10.49.36,12834570.24,4734976,17569546.24,17569546.24,2020.01.16_10.49.36
2020.01.16_10.49.39,15183380.48,12415139.84,27598520.32,27598520.32,2020.01.16_10.49.39
2020.01.16_10.49.40,12415139.84,16777216,29192355.84,29192355.84,2020.01.16_10.49.40
2020.01.16_10.49.40,10989076.48,13757317.12,24746393.6,24746393.6,2020.01.16_10.49.40
2020.01.16_10.49.41,8891924.48,15015608.32,23907532.8,23907532.8,2020.01.16_10.49.41
2020.01.16_10.49.42,3006464,7127040,10133504,10133504,2020.01.16_10.49.42
2020.01.16_10.49.44,12415139.84,10989076.48,23404216.32,23404216.32,2020.01.16_10.49.44
2020.01.16_10.49.45,1433600,12163481.6,13597081.6,13597081.6,2020.01.16_10.49.45
2020.01.16_10.49.46,7151616,18203279.36,25354895.36,25354895.36,2020.01.16_10.49.46
2020.01.16_10.49.47,10066329.6,24746393.6,34812723.2,34812723.2,2020.01.16_10.49.47
2020.01.16_10.49.48,14931722.24,15267266.56,30198988.8,30198988.8,2020.01.16_10.49.48
2020.01.16_10.49.49,9143582.72,7725056,16868638.72,16868638.72,2020.01.16_10.49.49
2020.01.16_10.49.50,11576279.04,9311354.88,20887633.92,20887633.92,2020.01.16_10.49.50
2020.01.16_10.49.53,10150215.68,17196646.4,27346862.08,27346862.08,2020.01.16_10.49.53
2020.01.16_10.49.54,17699962.88,11576279.04,29276241.92,29276241.92,2020.01.16_10.49.54
2020.01.16_10.49.54,23991418.88,11240734.72,35232153.6,35232153.6,2020.01.16_10.49.54
2020.01.16_10.49.55,16273899.52,8388608,24662507.52,24662507.52,2020.01.16_10.49.55
2020.01.16_10.49.56,24830279.68,14176747.52,39007027.2,39007027.2,2020.01.16_10.49.56
2020.01.16_10.49.57,3039232,17280532.48,20319764.48,20319764.48,2020.01.16_10.49.57
2020.01.16_10.49.59,2646016,7208960,9854976,9854976,2020.01.16_10.49.59
2020.01.16_10.50.00,3686400,7323648,11010048,11010048,2020.01.16_10.50.00
2020.01.16_10.50.01,170393.6,7979008,8149401.6,8149401.6,2020.01.16_10.50.01
2020.01.16_10.50.02,669286.4,11408506.88,12077793.28,12077793.28,2020.01.16_10.50.02
2020.01.16_10.50.03,9982443.52,11827937.28,21810380.8,21810380.8,2020.01.16_10.50.03
2020.01.16_10.50.04,13170114.56,0,13170114.56,13170114.56,2020.01.16_10.50.04
2020.01.16_10.50.05,12247367.68,0,12247367.68,12247367.68,2020.01.16_10.50.05
2020.01.16_10.50.06,17196646.4,5898240,23094886.4,23094886.4,2020.01.16_10.50.06
2020.01.16_10.50.07,12499025.92,3997696,16496721.92,16496721.92,2020.01.16_10.50.07
2020.01.16_10.50.07,6725632,3604480,10330112,10330112,2020.01.16_10.50.07
2020.01.16_10.50.09,12247367.68,8159232,20406599.68,20406599.68,2020.01.16_10.50.09
2020.01.16_10.50.10,8472494.08,7913472,16385966.08,16385966.08,2020.01.16_10.50.10
2020.01.16_10.50.11,5750784,5251072,11001856,11001856,2020.01.16_10.50.11
2020.01.16_10.50.12,6127616,5005312,11132928,11132928,2020.01.16_10.50.12
2020.01.16_10.50.13,2359296,8891924.48,11251220.48,11251220.48,2020.01.16_10.50.13
2020.01.16_10.50.15,3923968,6717440,10641408,10641408,2020.01.16_10.50.15
2020.01.16_10.50.16,1802240,3375104,5177344,5177344,2020.01.16_10.50.16
2020.01.16_10.50.17,2695168,8388608,11083776,11083776,2020.01.16_10.50.17
2020.01.16_10.50.18,2760704,10150215.68,12910919.68,12910919.68,2020.01.16_10.50.18
2020.01.16_10.50.21,7503872,15938355.2,23442227.2,23442227.2,2020.01.16_10.50.21
2020.01.16_10.50.21,7716864,12079595.52,19796459.52,19796459.52,2020.01.16_10.50.21
2020.01.16_10.50.22,16357785.6,9563013.12,25920798.72,25920798.72,2020.01.16_10.50.22
2020.01.16_10.50.23,13254000.64,6864896,20118896.64,20118896.64,2020.01.16_10.50.23
2020.01.16_10.50.24,13170114.56,7184384,20354498.56,20354498.56,2020.01.16_10.50.24
2020.01.16_10.50.25,7970816,10234101.76,18204917.76,18204917.76,2020.01.16_10.50.25
2020.01.16_10.50.26,5947392,7618560,13565952,13565952,2020.01.16_10.50.26
2020.01.16_10.50.28,10569646.08,9311354.88,19881000.96,19881000.96,2020.01.16_10.50.28
2020.01.16_10.50.29,6701056,7741440,14442496,14442496,2020.01.16_10.50.29
2020.01.16_10.50.30,5578752,10485760,16064512,16064512,2020.01.16_10.50.30
2020.01.16_10.50.31,1425408,14008975.36,15434383.36,15434383.36,2020.01.16_10.50.31
2020.01.16_10.50.32,8724152.32,6193152,14917304.32,14917304.32,2020.01.16_10.50.32
2020.01.16_10.50.33,15435038.72,12750684.16,28185722.88,28185722.88,2020.01.16_10.50.33
2020.01.16_10.50.34,10989076.48,7217152,18206228.48,18206228.48,2020.01.16_10.50.34
2020.01.16_10.50.35,12163481.6,11324620.8,23488102.4,23488102.4,2020.01.16_10.50.35
2020.01.16_10.50.35,10653532.16,25753026.56,36406558.72,36406558.72,2020.01.16_10.50.35
2020.01.16_10.50.36,11492392.96,20048773.12,31541166.08,31541166.08,2020.01.16_10.50.36
2020.01.16_10.50.37,22900899.84,22733127.68,45634027.52,45634027.52,2020.01.16_10.50.37
2020.01.16_10.50.38,18035507.2,28185722.88,46221230.08,46221230.08,2020.01.16_10.50.38
2020.01.16_10.50.39,19209912.32,14344519.68,33554432,33554432,2020.01.16_10.50.39
2020.01.16_10.50.41,10905190.4,7168000,18073190.4,18073190.4,2020.01.16_10.50.41
2020.01.16_10.50.42,1777664,14344519.68,16122183.68,16122183.68,2020.01.16_10.50.42
2020.01.16_10.50.43,22984785.92,14512291.84,37497077.76,37497077.76,2020.01.16_10.50.43
2020.01.16_10.50.44,21726494.72,20132659.2,41859153.92,41859153.92,2020.01.16_10.50.44
2020.01.16_10.50.45,24494735.36,18287165.44,42781900.8,42781900.8,2020.01.16_10.50.45
2020.01.16_10.50.46,8085504,18790481.92,26875985.92,26875985.92,2020.01.16_10.50.46
2020.01.16_10.50.48,16944988.16,24075304.96,41020293.12,41020293.12,2020.01.16_10.50.48
2020.01.16_10.50.49,12834570.24,24662507.52,37497077.76,37497077.76,2020.01.16_10.50.49
2020.01.16_10.50.49,14260633.6,17280532.48,31541166.08,31541166.08,2020.01.16_10.50.49
2020.01.16_10.50.50,15518924.8,18622709.76,34141634.56,34141634.56,2020.01.16_10.50.50
2020.01.16_10.50.51,4841472,21810380.8,26651852.8,26651852.8,2020.01.16_10.50.51
2020.01.16_10.50.52,11492392.96,30534533.12,42026926.08,42026926.08,2020.01.16_10.50.52
2020.01.16_10.50.53,9646899.2,28772925.44,38419824.64,38419824.64,2020.01.16_10.50.53
2020.01.16_10.50.55,11744051.2,11156848.64,22900899.84,22900899.84,2020.01.16_10.50.55
2020.01.16_10.50.56,17783848.96,14344519.68,32128368.64,32128368.64,2020.01.16_10.50.56
2020.01.16_10.50.57,3964928,9563013.12,13527941.12,13527941.12,2020.01.16_10.50.57
2020.01.16_10.50.58,6627328,15518924.8,22146252.8,22146252.8,2020.01.16_10.50.58
2020.01.16_10.50.59,1286144,7430144,8716288,8716288,2020.01.16_10.50.59
2020.01.16_10.51.00,509542.4,9479127.04,9988669.44,9988669.44,2020.01.16_10.51.00
2020.01.16_10.51.02,11492392.96,15770583.04,27262976,27262976,2020.01.16_10.51.02
2020.01.16_10.51.03,11240734.72,12582912,23823646.72,23823646.72,2020.01.16_10.51.03
2020.01.16_10.51.03,12499025.92,19209912.32,31708938.24,31708938.24,2020.01.16_10.51.03
2020.01.16_10.51.04,15351152.64,16106127.36,31457280,31457280,2020.01.16_10.51.04
2020.01.16_10.51.05,14260633.6,8808038.4,23068672,23068672,2020.01.16_10.51.05
2020.01.16_10.51.06,19545456.64,10150215.68,29695672.32,29695672.32,2020.01.16_10.51.06
2020.01.16_10.51.08,13337886.72,12918456.32,26256343.04,26256343.04,2020.01.16_10.51.08
2020.01.16_10.51.09,13337886.72,11660165.12,24998051.84,24998051.84,2020.01.16_10.51.09
2020.01.16_10.51.10,15183380.48,13505658.88,28689039.36,28689039.36,2020.01.16_10.51.10
2020.01.16_10.51.11,20803747.84,9646899.2,30450647.04,30450647.04,2020.01.16_10.51.11
2020.01.16_10.51.12,20048773.12,11744051.2,31792824.32,31792824.32,2020.01.16_10.51.12
2020.01.16_10.51.13,17448304.64,18203279.36,35651584,35651584,2020.01.16_10.51.13
2020.01.16_10.51.16,21223178.24,16357785.6,37580963.84,37580963.84,2020.01.16_10.51.16
2020.01.16_10.51.17,13925089.28,19126026.24,33051115.52,33051115.52,2020.01.16_10.51.17
2020.01.16_10.51.17,2678784,10653532.16,13332316.16,13332316.16,2020.01.16_10.51.17
2020.01.16_10.51.18,14763950.08,18287165.44,33051115.52,33051115.52,2020.01.16_10.51.18
2020.01.16_10.51.19,10401873.92,20216545.28,30618419.2,30618419.2,2020.01.16_10.51.19
2020.01.16_10.51.21,6160384,23152558.08,29312942.08,29312942.08,2020.01.16_10.51.21
2020.01.16_10.51.22,11660165.12,19126026.24,30786191.36,30786191.36,2020.01.16_10.51.22
2020.01.16_10.51.23,4947968,10066329.6,15014297.6,15014297.6,2020.01.16_10.51.23
2020.01.16_10.51.24,3497984,14092861.44,17590845.44,17590845.44,2020.01.16_10.51.24
2020.01.16_10.51.25,10150215.68,16693329.92,26843545.6,26843545.6,2020.01.16_10.51.25
2020.01.16_10.51.26,15686696.96,18790481.92,34477178.88,34477178.88,2020.01.16_10.51.26
2020.01.16_10.51.28,15938355.2,18874368,34812723.2,34812723.2,2020.01.16_10.51.28
2020.01.16_10.51.29,13086228.48,13589544.96,26675773.44,26675773.44,2020.01.16_10.51.29
2020.01.16_10.51.30,12918456.32,16693329.92,29611786.24,29611786.24,2020.01.16_10.51.30
2020.01.16_10.51.30,10485760,13337886.72,23823646.72,23823646.72,2020.01.16_10.51.30
2020.01.16_10.51.31,18790481.92,20552089.6,39342571.52,39342571.52,2020.01.16_10.51.31
2020.01.16_10.51.32,19126026.24,21642608.64,40768634.88,40768634.88,2020.01.16_10.51.32
2020.01.16_10.51.33,16357785.6,24746393.6,41104179.2,41104179.2,2020.01.16_10.51.33
2020.01.16_10.51.35,690585.6,21894266.88,22584852.48,22584852.48,2020.01.16_10.51.35
2020.01.16_10.51.36,11492392.96,19713228.8,31205621.76,31205621.76,2020.01.16_10.51.36
2020.01.16_10.51.37,23991418.88,27095203.84,51086622.72,51086622.72,2020.01.16_10.51.37
2020.01.16_10.51.38,17616076.8,31541166.08,49157242.88,49157242.88,2020.01.16_10.51.38
2020.01.16_10.51.39,25501368.32,13757317.12,39258685.44,39258685.44,2020.01.16_10.51.39
2020.01.16_10.51.41,25920798.72,21390950.4,47311749.12,47311749.12,2020.01.16_10.51.41
2020.01.16_10.51.42,12666798.08,17616076.8,30282874.88,30282874.88,2020.01.16_10.51.42
2020.01.16_10.51.43,25669140.48,17951621.12,43620761.6,43620761.6,2020.01.16_10.51.43
2020.01.16_10.51.44,27598520.32,18958254.08,46556774.4,46556774.4,2020.01.16_10.51.44
2020.01.16_10.51.44,13757317.12,15435038.72,29192355.84,29192355.84,2020.01.16_10.51.44
2020.01.16_10.51.45,25081937.92,24662507.52,49744445.44,49744445.44,2020.01.16_10.51.45
2020.01.16_10.51.46,8241152,27430748.16,35671900.16,35671900.16,2020.01.16_10.51.46
2020.01.16_10.51.48,16609443.84,28772925.44,45382369.28,45382369.28,2020.01.16_10.51.48
2020.01.16_10.51.49,15602810.88,29108469.76,44711280.64,44711280.64,2020.01.16_10.51.49
2020.01.16_10.51.50,23739760.64,9395240.96,33135001.6,33135001.6,2020.01.16_10.51.50
2020.01.16_10.51.51,26088570.88,7077888,33166458.88,33166458.88,2020.01.16_10.51.51
2020.01.16_10.51.52,6750208,12247367.68,18997575.68,18997575.68,2020.01.16_10.51.52
2020.01.16_10.51.54,7700480,14596177.92,22296657.92,22296657.92,2020.01.16_10.51.54
2020.01.16_10.51.55,4718592,14596177.92,19314769.92,19314769.92,2020.01.16_10.51.55
2020.01.16_10.51.57,1064960,6184960,7249920,7249920,2020.01.16_10.51.57
2020.01.16_10.51.57,1499136,10234101.76,11733237.76,11733237.76,2020.01.16_10.51.57
2020.01.16_10.51.58,8472494.08,13841203.2,22313697.28,22313697.28,2020.01.16_10.51.58
2020.01.16_10.51.58,15854469.12,13254000.64,29108469.76,29108469.76,2020.01.16_10.51.58
2020.01.16_10.51.59,14092861.44,18035507.2,32128368.64,32128368.64,2020.01.16_10.51.59
2020.01.16_10.52.01,20887633.92,10150215.68,31037849.6,31037849.6,2020.01.16_10.52.01
2020.01.16_10.52.02,13925089.28,16441671.68,30366760.96,30366760.96,2020.01.16_10.52.02
2020.01.16_10.52.03,10737418.24,10737418.24,21474836.48,21474836.48,2020.01.16_10.52.03
2020.01.16_10.52.04,10066329.6,17448304.64,27514634.24,27514634.24,2020.01.16_10.52.04
2020.01.16_10.52.05,5660672,17196646.4,22857318.4,22857318.4,2020.01.16_10.52.05
2020.01.16_10.52.06,5079040,13086228.48,18165268.48,18165268.48,2020.01.16_10.52.06
2020.01.16_10.52.08,827392,13757317.12,14584709.12,14584709.12,2020.01.16_10.52.08
2020.01.16_10.52.09,7274496,16022241.28,23296737.28,23296737.28,2020.01.16_10.52.09
2020.01.16_10.52.11,4603904,14428405.76,19032309.76,19032309.76,2020.01.16_10.52.11
2020.01.16_10.52.12,16693329.92,15938355.2,32631685.12,32631685.12,2020.01.16_10.52.12
2020.01.16_10.52.12,11911823.36,9059696.64,20971520,20971520,2020.01.16_10.52.12
2020.01.16_10.52.14,13757317.12,13421772.8,27179089.92,27179089.92,2020.01.16_10.52.14
2020.01.16_10.52.15,14596177.92,14428405.76,29024583.68,29024583.68,2020.01.16_10.52.15
2020.01.16_10.52.16,21390950.4,18287165.44,39678115.84,39678115.84,2020.01.16_10.52.16
2020.01.16_10.52.17,24914165.76,20384317.44,45298483.2,45298483.2,2020.01.16_10.52.17
2020.01.16_10.52.18,21810380.8,11492392.96,33302773.76,33302773.76,2020.01.16_10.52.18
2020.01.16_10.52.20,29108469.76,13002342.4,42110812.16,42110812.16,2020.01.16_10.52.20
2020.01.16_10.52.21,1572864,14512291.84,16085155.84,16085155.84,2020.01.16_10.52.21
2020.01.16_10.52.22,3284992,16861102.08,20146094.08,20146094.08,2020.01.16_10.52.22
2020.01.16_10.52.23,8640266.24,17783848.96,26424115.2,26424115.2,2020.01.16_10.52.23
2020.01.16_10.52.25,8380416,11911823.36,20292239.36,20292239.36,2020.01.16_10.52.25
2020.01.16_10.52.26,7905280,12247367.68,20152647.68,20152647.68,2020.01.16_10.52.26
2020.01.16_10.52.27,17532190.72,14680064,32212254.72,32212254.72,2020.01.16_10.52.27
2020.01.16_10.52.28,23655874.56,24243077.12,47898951.68,47898951.68,2020.01.16_10.52.28
2020.01.16_10.52.29,21642608.64,26004684.8,47647293.44,47647293.44,2020.01.16_10.52.29
2020.01.16_10.52.30,21810380.8,12079595.52,33889976.32,33889976.32,2020.01.16_10.52.30
2020.01.16_10.52.31,11827937.28,8724152.32,20552089.6,20552089.6,2020.01.16_10.52.31
2020.01.16_10.52.32,13757317.12,8808038.4,22565355.52,22565355.52,2020.01.16_10.52.32
2020.01.16_10.52.34,19461570.56,7725056,27186626.56,27186626.56,2020.01.16_10.52.34
2020.01.16_10.52.35,17616076.8,10821304.32,28437381.12,28437381.12,2020.01.16_10.52.35
2020.01.16_10.52.36,3481600,13421772.8,16903372.8,16903372.8,2020.01.16_10.52.36
2020.01.16_10.52.37,16777216,13254000.64,30031216.64,30031216.64,2020.01.16_10.52.37
2020.01.16_10.52.39,9982443.52,17783848.96,27766292.48,27766292.48,2020.01.16_10.52.39
2020.01.16_10.52.40,17448304.64,20887633.92,38335938.56,38335938.56,2020.01.16_10.52.40
2020.01.16_10.52.40,10905190.4,20132659.2,31037849.6,31037849.6,2020.01.16_10.52.40
2020.01.16_10.52.42,27850178.56,13925089.28,41775267.84,41775267.84,2020.01.16_10.52.42
2020.01.16_10.52.43,23907532.8,14596177.92,38503710.72,38503710.72,2020.01.16_10.52.43
2020.01.16_10.52.44,18454937.6,16777216,35232153.6,35232153.6,2020.01.16_10.52.44
2020.01.16_10.52.45,23404216.32,22733127.68,46137344,46137344,2020.01.16_10.52.45
2020.01.16_10.52.46,18538823.68,16944988.16,35483811.84,35483811.84,2020.01.16_10.52.46
2020.01.16_10.52.48,19209912.32,11744051.2,30953963.52,30953963.52,2020.01.16_10.52.48
2020.01.16_10.52.49,21558722.56,14763950.08,36322672.64,36322672.64,2020.01.16_10.52.49
2020.01.16_10.52.50,14260633.6,18035507.2,32296140.8,32296140.8,2020.01.16_10.52.50
2020.01.16_10.52.51,17951621.12,19713228.8,37664849.92,37664849.92,2020.01.16_10.52.51
2020.01.16_10.52.52,5554176,15099494.4,20653670.4,20653670.4,2020.01.16_10.52.52
2020.01.16_10.52.53,28689039.36,16777216,45466255.36,45466255.36,2020.01.16_10.52.53
2020.01.16_10.52.54,18454937.6,16357785.6,34812723.2,34812723.2,2020.01.16_10.52.54
2020.01.16_10.52.55,9395240.96,20468203.52,29863444.48,29863444.48,2020.01.16_10.52.55
2020.01.16_10.52.56,17280532.48,19042140.16,36322672.64,36322672.64,2020.01.16_10.52.56
2020.01.16_10.52.57,17448304.64,18874368,36322672.64,36322672.64,2020.01.16_10.52.57
2020.01.16_10.52.58,20803747.84,12163481.6,32967229.44,32967229.44,2020.01.16_10.52.58
2020.01.16_10.52.59,20132659.2,19881000.96,40013660.16,40013660.16,2020.01.16_10.52.59
2020.01.16_10.53.00,7921664,22900899.84,30822563.84,30822563.84,2020.01.16_10.53.00
2020.01.16_10.53.02,917504,20635975.68,21553479.68,21553479.68,2020.01.16_10.53.02
2020.01.16_10.53.03,9982443.52,23404216.32,33386659.84,33386659.84,2020.01.16_10.53.03
2020.01.16_10.53.04,5734400,11324620.8,17059020.8,17059020.8,2020.01.16_10.53.04
2020.01.16_10.53.05,0,20468203.52,20468203.52,20468203.52,2020.01.16_10.53.05
2020.01.16_10.53.06,9646899.2,21642608.64,31289507.84,31289507.84,2020.01.16_10.53.06
2020.01.16_10.53.08,11744051.2,20971520,32715571.2,32715571.2,2020.01.16_10.53.08
2020.01.16_10.53.08,9982443.52,22481469.44,32463912.96,32463912.96,2020.01.16_10.53.08
2020.01.16_10.53.09,1941504,16022241.28,17963745.28,17963745.28,2020.01.16_10.53.09
2020.01.16_10.53.10,13254000.64,10569646.08,23823646.72,23823646.72,2020.01.16_10.53.10
2020.01.16_10.53.11,15854469.12,17364418.56,33218887.68,33218887.68,2020.01.16_10.53.11
2020.01.16_10.53.12,19545456.64,15435038.72,34980495.36,34980495.36,2020.01.16_10.53.12
2020.01.16_10.53.13,4685824,10569646.08,15255470.08,15255470.08,2020.01.16_10.53.13
2020.01.16_10.53.14,85196.8,16106127.36,16191324.16,16191324.16,2020.01.16_10.53.14
2020.01.16_10.53.16,244121.6,11744051.2,11988172.8,11988172.8,2020.01.16_10.53.16
2020.01.16_10.53.17,12415139.84,14428405.76,26843545.6,26843545.6,2020.01.16_10.53.17
2020.01.16_10.53.18,17616076.8,16525557.76,34141634.56,34141634.56,2020.01.16_10.53.18
2020.01.16_10.53.19,8975810.56,16525557.76,25501368.32,25501368.32,2020.01.16_10.53.19
