Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ,OT,Throughput
2019.12.16_14.35.09,-8.414351,51.889616,15,B,11,5G,-89,-14,-4,12,-82,28243,41,D,-,-,-,-,-,B,A709,9CBA,10946827,-88,-12,28284,28284
2019.12.16_14.35.10,-8.414351,51.889616,15,B,11,5G,-89,-14,-4,12,-82,28243,41,D,75,74,76,1,0,B,A709,9CBA,10946827,-88,-12,28284,28284
2019.12.16_14.35.10,-8.414351,51.889616,15,B,11,5G,-90,-15,0,12,-82,113,7,D,-,-,-,-,-,B,A709,9CBA,10946827,-88,-14,120,120
2019.12.16_14.35.12,-8.414351,51.889616,15,B,11,5G,-90,-15,0,12,-82,17776,173,D,-,-,-,-,-,B,A709,9CBA,10946827,-88,-14,17949,17949
2019.12.16_14.35.13,-8.414351,51.889616,15,B,11,5G,-90,-13,-1,12,-82,22949,86,D,-,-,-,-,-,B,A709,9CBA,10946827,-88,-12,23035,23035
2019.12.16_14.35.14,-8.414351,51.889616,15,B,11,5G,-90,-13,-1,12,-82,75433,166,D,-,-,-,-,-,B,A709,9CBA,10946827,-88,-12,75599,75599
2019.12.16_14.35.15,-8.414351,51.889616,15,B,11,5G,-89,-12,-5,12,-82,71014,116,D,-,-,-,-,-,B,A709,9CBA,10946827,-87,-14,71130,71130
2019.12.16_14.35.16,-8.414351,51.889616,15,B,11,5G,-89,-12,-5,12,-82,131634,249,D,-,-,-,-,-,B,A709,9CBA,10946827,-87,-14,131883,131883
2019.12.16_14.35.17,-8.414351,51.889616,15,B,11,5G,-90,-16,-1,12,-82,219579,235,D,-,-,-,-,-,B,A709,9CBA,10946827,-88,-13,219814,219814
2019.12.16_14.35.18,-8.414351,51.889616,15,B,11,5G,-90,-16,-1,7,-84,133709,385,D,-,-,-,-,-,B,A709,9CBA,10946827,-88,-13,134094,134094
2019.12.16_14.35.19,-8.414351,51.889616,15,B,11,5G,-89,-17,-8,7,-82,204375,298,D,-,-,-,-,-,B,A709,9CBA,10946827,-87,-15,204673,204673
2019.12.16_14.35.20,-8.414351,51.889616,15,B,11,5G,-89,-17,-8,6,-80,207327,272,D,-,-,-,-,-,B,A709,9CBA,10946827,-87,-15,207599,207599
2019.12.16_14.35.23,-8.414351,51.889616,15,B,11,5G,-87,-12,5,6,-80,11,1,D,-,-,-,-,-,B,A709,9CBA,10946827,-87,-15,12,12
2019.12.16_14.35.24,-8.414351,51.889616,15,B,11,5G,-90,-13,0,6,-80,22,3,D,-,-,-,-,-,B,A709,9CBA,10946827,-90,-15,25,25
2019.12.16_14.35.24,-8.414351,51.889616,15,B,11,5G,-90,-13,0,6,-80,22,3,D,251,90,435,142,40,B,A709,9CBA,10946827,-90,-15,25,25
2019.12.16_14.35.25,-8.414351,51.889616,15,B,11,5G,-90,-13,0,6,-80,0,1,D,-,-,-,-,-,B,A709,9CBA,10946827,-90,-15,1,1
2019.12.16_14.35.26,-8.414351,51.889616,15,B,11,5G,-93,-13,6,9,-82,5286,98,D,-,-,-,-,-,B,A709,9CBA,10946827,-85,-15,5384,5384
2019.12.16_14.35.27,-8.414351,51.889616,15,B,11,5G,-93,-13,6,6,-77,21811,108,D,-,-,-,-,-,B,A709,9CBA,10946827,-85,-15,21919,21919
2019.12.16_14.35.28,-8.414351,51.889616,15,B,13,5G,-90,-12,-4,6,-77,12022,46,D,-,-,-,-,-,D,A709,9CBA,10946829,-93,-15,12068,12068
2019.12.16_14.35.29,-8.414351,51.889616,15,B,13,5G,-90,-12,-4,11,-79,20607,66,D,-,-,-,-,-,D,A709,9CBA,10946829,-93,-15,20673,20673
2019.12.16_14.35.31,-8.414351,51.889616,15,B,13,5G,-90,-14,0,9,-76,23256,68,D,-,-,-,-,-,D,A709,9CBA,10946829,-94,-16,23324,23324
2019.12.16_14.35.32,-8.414351,51.889616,15,B,13,5G,-90,-14,0,10,-72,50383,157,D,-,-,-,-,-,D,A709,9CBA,10946829,-94,-16,50540,50540
2019.12.16_14.35.33,-8.414351,51.889616,15,B,13,5G,-79,-10,-4,8,-75,235394,394,D,-,-,-,-,-,D,A709,9CBA,10946829,-79,-14,235788,235788
2019.12.16_14.35.33,-8.415442,51.888991,30,B,13,5G,-79,-10,-4,8,-75,235394,394,D,-,-,-,-,-,D,A709,9CBA,10946829,-79,-14,235788,235788
2019.12.16_14.35.34,-8.415442,51.888991,30,B,13,5G,-79,-10,-4,15,-70,205737,205,D,-,-,-,-,-,D,A709,9CBA,10946829,-79,-14,205942,205942
2019.12.16_14.35.35,-8.415442,51.888991,30,B,13,5G,-71,-10,15,13,-79,200630,210,D,-,-,-,-,-,D,A709,9CBA,10946829,-76,-14,200840,200840
2019.12.16_14.35.37,-8.415442,51.888991,30,B,13,5G,-88,-14,-1,7,-80,66512,65,D,-,-,-,-,-,D,A709,9CBA,10946829,-92,-17,66577,66577
2019.12.16_14.35.38,-8.415442,51.888991,30,B,13,5G,-88,-14,-1,7,-78,2,3,D,73,72,75,1,0,D,A709,9CBA,10946829,-92,-17,5,5
2019.12.16_14.35.38,-8.415442,51.888991,30,B,13,5G,-88,-14,-1,7,-78,2,3,D,-,-,-,-,-,D,A709,9CBA,10946829,-92,-17,5,5
2019.12.16_14.35.39,-8.415442,51.888991,30,B,13,5G,-94,-12,-1,7,-78,18605,218,D,-,-,-,-,-,D,A709,9CBA,10946829,-95,-7,18823,18823
2019.12.16_14.35.41,-8.415442,51.888991,30,B,13,5G,-94,-12,-1,7,-80,37091,117,D,-,-,-,-,-,D,A709,9CBA,10946829,-95,-7,37208,37208
2019.12.16_14.35.42,-8.415442,51.888991,30,B,13,5G,-91,-13,-1,7,-80,91743,188,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-19,91931,91931
2019.12.16_14.35.43,-8.415442,51.888991,30,B,13,5G,-91,-13,-1,7,-80,93154,173,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-19,93327,93327
2019.12.16_14.35.44,-8.415442,51.888991,30,B,13,5G,-92,-13,2,7,-80,117339,185,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-7,117524,117524
2019.12.16_14.35.45,-8.415442,51.888991,30,B,13,5G,-92,-13,2,7,-80,265929,323,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-7,266252,266252
2019.12.16_14.35.46,-8.415442,51.888991,30,B,13,5G,-91,-13,-1,8,-,249951,318,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-18,250269,250269
2019.12.16_14.35.47,-8.415442,51.888991,30,B,13,5G,-91,-13,-1,8,-,238700,222,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-18,238922,238922
2019.12.16_14.35.48,-8.415442,51.888991,30,B,13,5G,-90,-12,-1,9,-82,200470,233,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-16,200703,200703
2019.12.16_14.35.49,-8.416892,51.888917,13,B,13,5G,-90,-12,-1,9,-82,200470,233,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-16,200703,200703
2019.12.16_14.35.49,-8.416892,51.888917,13,B,13,5G,-90,-12,-1,9,-82,202460,230,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-16,202690,202690
2019.12.16_14.35.51,-8.416892,51.888917,13,B,13,5G,-90,-12,3,9,-82,170496,233,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-18,170729,170729
2019.12.16_14.35.52,-8.416892,51.888917,13,B,13,5G,-90,-12,3,9,-82,0,0,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-18,0,0
2019.12.16_14.35.52,-8.416892,51.888917,13,B,13,5G,-90,-12,3,9,-82,0,0,D,74,73,75,1,0,D,A709,9CBA,10946829,-97,-18,0,0
2019.12.16_14.35.53,-8.416892,51.888917,13,B,13,5G,-93,-12,5,9,-82,10026,153,D,-,-,-,-,-,D,A709,9CBA,10946829,-98,-17,10179,10179
2019.12.16_14.35.54,-8.416892,51.888917,13,B,13,5G,-93,-12,5,9,-82,22806,74,D,-,-,-,-,-,D,A709,9CBA,10946829,-98,-17,22880,22880
2019.12.16_14.35.55,-8.416892,51.888917,13,B,13,5G,-91,-12,15,9,-82,20216,70,D,-,-,-,-,-,D,A709,9CBA,10946829,-99,-17,20286,20286
2019.12.16_14.35.56,-8.416892,51.888917,13,B,13,5G,-91,-12,15,9,-80,19020,75,D,-,-,-,-,-,D,A709,9CBA,10946829,-99,-17,19095,19095
2019.12.16_14.35.57,-8.416892,51.888917,13,B,13,5G,-90,-11,4,12,-82,20511,76,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-16,20587,20587
2019.12.16_14.35.58,-8.416892,51.888917,13,B,13,5G,-90,-11,4,15,-,20431,52,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-16,20483,20483
2019.12.16_14.36.00,-8.416892,51.888917,13,B,13,5G,-89,-10,12,15,-,39093,212,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-15,39305,39305
2019.12.16_14.36.01,-8.416892,51.888917,13,B,13,5G,-89,-10,12,10,-75,32627,184,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-15,32811,32811
2019.12.16_14.36.02,-8.416892,51.888917,13,B,13,5G,-87,-10,2,12,-80,26814,169,D,-,-,-,-,-,D,A709,9CBA,10946829,-93,-16,26983,26983
2019.12.16_14.36.03,-8.416892,51.888917,13,B,13,5G,-87,-10,2,9,-78,27390,143,D,-,-,-,-,-,D,A709,9CBA,10946829,-93,-16,27533,27533
2019.12.16_14.36.05,-8.416892,51.888917,13,B,13,5G,-88,-10,9,9,-84,1638,12,D,-,-,-,-,-,D,A709,9CBA,10946829,-93,-11,1650,1650
2019.12.16_14.36.06,-8.416892,51.888917,13,B,13,5G,-88,-10,9,9,-84,1638,12,D,75,73,77,2,0,D,A709,9CBA,10946829,-93,-11,1650,1650
2019.12.16_14.36.06,-8.416892,51.888917,13,B,13,5G,-89,-10,9,9,-84,1731,31,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-18,1762,1762
2019.12.16_14.36.08,-8.416892,51.888917,13,B,13,5G,-89,-10,9,9,-84,52153,243,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-18,52396,52396
2019.12.16_14.36.09,-8.416892,51.888917,13,B,13,5G,-89,-12,1,9,-84,149314,252,D,-,-,-,-,-,D,A709,9CBA,10946829,-95,-19,149566,149566
2019.12.16_14.36.10,-8.416892,51.888917,13,B,13,5G,-89,-12,1,9,-84,128724,261,D,-,-,-,-,-,D,A709,9CBA,10946829,-95,-19,128985,128985
2019.12.16_14.36.11,-8.416892,51.888917,13,B,13,5G,-91,-14,4,9,-84,162669,244,D,-,-,-,-,-,D,A709,9CBA,10946829,-94,-20,162913,162913
2019.12.16_14.36.12,-8.416892,51.888917,13,B,13,5G,-91,-14,4,9,-84,118109,341,D,-,-,-,-,-,D,A709,9CBA,10946829,-94,-20,118450,118450
2019.12.16_14.36.13,-8.416892,51.888917,13,B,13,5G,-89,-12,6,9,-84,92917,231,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-18,93148,93148
2019.12.16_14.36.14,-8.416892,51.888917,13,B,13,5G,-89,-12,6,9,-84,89087,170,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-18,89257,89257
2019.12.16_14.36.15,-8.416892,51.888917,13,B,13,5G,-93,-12,4,14,-82,134866,221,D,-,-,-,-,-,D,A709,9CBA,10946829,-98,-17,135087,135087
2019.12.16_14.36.16,-8.41844,51.888805,26,B,13,5G,-93,-12,4,14,-82,134866,221,D,-,-,-,-,-,D,A709,9CBA,10946829,-98,-17,135087,135087
2019.12.16_14.36.16,-8.41844,51.888805,26,B,13,5G,-93,-12,4,14,-82,180191,261,D,-,-,-,-,-,D,A709,9CBA,10946829,-98,-17,180452,180452
2019.12.16_14.36.19,-8.41844,51.888805,26,B,13,5G,-90,-10,9,12,-80,71058,149,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-17,71207,71207
2019.12.16_14.36.20,-8.41844,51.888805,26,B,13,5G,-78,-9,15,12,-80,1,2,D,-,-,-,-,-,D,A709,9CBA,10946829,-88,-17,3,3
2019.12.16_14.36.20,-8.41844,51.888805,26,B,13,5G,-78,-9,15,12,-80,1,2,D,79,73,89,6,0,D,A709,9CBA,10946829,-88,-17,3,3
2019.12.16_14.36.21,-8.41844,51.888805,26,B,13,5G,-78,-9,15,12,-80,40449,278,D,-,-,-,-,-,D,A709,9CBA,10946829,-88,-17,40727,40727
2019.12.16_14.36.22,-8.41844,51.888805,26,B,13,5G,-75,-9,23,12,-80,214640,326,D,-,-,-,-,-,D,A709,9CBA,10946829,-85,-16,214966,214966
2019.12.16_14.36.23,-8.41844,51.888805,26,B,13,5G,-75,-9,23,10,-86,289991,261,D,-,-,-,-,-,D,A709,9CBA,10946829,-85,-16,290252,290252
2019.12.16_14.36.24,-8.41844,51.888805,26,B,13,5G,-87,-14,6,10,-83,243174,361,D,-,-,-,-,-,D,A709,9CBA,10946829,-101,-10,243535,243535
2019.12.16_14.36.25,-8.41844,51.888805,26,B,13,5G,-87,-14,6,13,-85,214982,374,D,-,-,-,-,-,D,A709,9CBA,10946829,-101,-10,215356,215356
2019.12.16_14.36.26,-8.41844,51.888805,26,B,13,5G,-92,-12,2,13,-85,220086,230,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-20,220316,220316
2019.12.16_14.36.27,-8.41844,51.888805,26,B,13,5G,-92,-12,2,13,-85,181124,214,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-20,181338,181338
2019.12.16_14.36.28,-8.419822,51.888461,27,B,13,5G,-92,-12,2,13,-85,181124,214,D,-,-,-,-,-,D,A709,9CBA,10946829,-97,-20,181338,181338
2019.12.16_14.36.28,-8.419822,51.888461,27,B,13,5G,-86,-15,4,13,-85,195900,232,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-12,196132,196132
2019.12.16_14.36.29,-8.419822,51.888461,27,B,13,5G,-86,-15,4,13,-85,207230,255,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-12,207485,207485
2019.12.16_14.36.31,-8.419822,51.888461,27,B,13,5G,-88,-15,6,13,-85,181462,225,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-10,181687,181687
2019.12.16_14.36.32,-8.419822,51.888461,27,B,13,5G,-88,-15,6,13,-85,158043,163,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-10,158206,158206
2019.12.16_14.36.33,-8.419822,51.888461,27,B,13,5G,-93,-10,12,12,-,53865,63,D,-,-,-,-,-,D,A709,9CBA,10946829,-99,-15,53928,53928
2019.12.16_14.36.34,-8.419822,51.888461,27,B,13,5G,-93,-10,12,12,-,2,2,D,78,76,81,2,0,D,A709,9CBA,10946829,-99,-15,4,4
2019.12.16_14.36.34,-8.419822,51.888461,27,B,13,5G,-93,-10,12,12,-,2,2,D,-,-,-,-,-,D,A709,9CBA,10946829,-99,-15,4,4
2019.12.16_14.36.35,-8.419822,51.888461,27,B,13,5G,-93,-11,9,12,-,51660,304,D,-,-,-,-,-,D,A709,9CBA,10946829,-100,-16,51964,51964
2019.12.16_14.36.36,-8.419822,51.888461,27,B,13,5G,-93,-11,9,12,-,108439,186,D,-,-,-,-,-,D,A709,9CBA,10946829,-100,-16,108625,108625
2019.12.16_14.36.37,-8.419822,51.888461,27,B,13,5G,-94,-14,-1,12,-90,95795,219,D,-,-,-,-,-,D,A709,9CBA,10946829,-106,-11,96014,96014
2019.12.16_14.36.38,-8.419822,51.888461,27,B,13,5G,-94,-14,-1,12,-90,105422,190,D,-,-,-,-,-,D,A709,9CBA,10946829,-106,-11,105612,105612
2019.12.16_14.36.39,-8.419822,51.888461,27,B,13,5G,-94,-15,-1,10,-,101767,196,D,-,-,-,-,-,D,A709,9CBA,10946829,-99,-19,101963,101963
2019.12.16_14.36.41,-8.419822,51.888461,27,B,13,5G,-94,-15,-1,10,-,104080,177,D,-,-,-,-,-,D,A709,9CBA,10946829,-99,-19,104257,104257
2019.12.16_14.36.42,-8.419822,51.888461,27,B,13,5G,-95,-14,1,10,-,101554,168,D,-,-,-,-,-,D,A709,9CBA,10946829,-100,-18,101722,101722
2019.12.16_14.36.43,-8.419822,51.888461,27,B,13,5G,-95,-14,1,10,-,104785,196,D,-,-,-,-,-,D,A709,9CBA,10946829,-100,-18,104981,104981
2019.12.16_14.36.44,-8.419822,51.888461,27,B,13,5G,-94,-15,5,10,-,98535,191,D,-,-,-,-,-,D,A709,9CBA,10946829,-98,-17,98726,98726
2019.12.16_14.36.45,-8.419822,51.888461,27,B,13,5G,-94,-15,5,10,-,89010,185,D,-,-,-,-,-,D,A709,9CBA,10946829,-98,-17,89195,89195
2019.12.16_14.36.46,-8.419822,51.888461,27,B,13,5G,-97,-14,0,10,-,84480,150,D,-,-,-,-,-,D,A709,9CBA,10946829,-94,-14,84630,84630
2019.12.16_14.36.47,-8.419822,51.888461,27,B,13,5G,-97,-14,0,10,-,1,1,D,-,-,-,-,-,D,A709,9CBA,10946829,-94,-14,2,2
2019.12.16_14.36.48,-8.419822,51.888461,27,B,13,5G,-97,-14,0,10,-,1,1,D,74,72,76,1,0,D,A709,9CBA,10946829,-94,-14,2,2
2019.12.16_14.36.48,-8.419822,51.888461,27,B,13,5G,-95,-10,2,10,-,11843,194,D,-,-,-,-,-,D,A709,9CBA,10946829,-103,-15,12037,12037
2019.12.16_14.36.50,-8.419822,51.888461,27,B,13,5G,-95,-10,2,10,-,19122,74,D,-,-,-,-,-,D,A709,9CBA,10946829,-103,-15,19196,19196
2019.12.16_14.36.51,-8.419822,51.888461,27,B,13,5G,-97,-11,8,10,-,20980,76,D,-,-,-,-,-,D,A709,9CBA,10946829,-103,-17,21056,21056
2019.12.16_14.36.51,-8.421306,51.888071,42,B,13,5G,-97,-11,8,10,-,20980,76,D,-,-,-,-,-,D,A709,9CBA,10946829,-103,-17,21056,21056
2019.12.16_14.36.52,-8.421306,51.888071,42,B,13,5G,-97,-11,8,14,-93,20615,81,D,-,-,-,-,-,D,A709,9CBA,10946829,-103,-17,20696,20696
2019.12.16_14.36.53,-8.421306,51.888071,42,B,13,5G,-96,-9,-7,14,-93,16516,69,D,-,-,-,-,-,D,A709,9CBA,10946829,-104,-16,16585,16585
2019.12.16_14.36.54,-8.421306,51.888071,42,B,13,5G,-96,-9,-7,9,-91,55526,195,D,-,-,-,-,-,D,A709,9CBA,10946829,-104,-16,55721,55721
2019.12.16_14.36.55,-8.421306,51.888071,42,B,13,5G,-94,-10,1,9,-91,122679,272,D,-,-,-,-,-,D,A709,9CBA,10946829,-110,-11,122951,122951
2019.12.16_14.36.56,-8.421306,51.888071,42,B,13,5G,-94,-10,1,12,-89,100681,326,D,-,-,-,-,-,D,A709,9CBA,10946829,-110,-11,101007,101007
2019.12.16_14.36.57,-8.421306,51.888071,42,B,13,5G,-92,-9,7,12,-89,3282,46,D,-,-,-,-,-,D,A709,9CBA,10946829,-105,-7,3328,3328
2019.12.16_14.36.58,-8.421306,51.888071,42,B,13,5G,-92,-9,7,15,-92,11,0,D,-,-,-,-,-,D,A709,9CBA,10946829,-105,-7,11,11
2019.12.16_14.37.00,-8.42273,51.887589,43,B,13,5G,-91,-10,8,14,-78,0,0,D,-,-,-,-,-,D,A709,9CBA,10946829,-100,-19,0,0
2019.12.16_14.37.01,-8.42273,51.887589,43,B,13,5G,-91,-10,8,14,-78,10416,176,D,-,-,-,-,-,D,A709,9CBA,10946829,-100,-19,10592,10592
2019.12.16_14.37.02,-8.42273,51.887589,43,B,13,5G,-91,-10,8,10,-90,10416,176,D,110,75,210,58,0,D,A709,9CBA,10946829,-100,-19,10592,10592
2019.12.16_14.37.02,-8.42273,51.887589,43,B,13,5G,-96,-9,9,10,-90,334,12,D,-,-,-,-,-,D,A709,9CBA,10946829,-108,-19,346,346
2019.12.16_14.37.03,-8.42273,51.887589,43,B,13,5G,-96,-9,9,10,-90,18327,161,D,-,-,-,-,-,D,A709,9CBA,10946829,-108,-19,18488,18488
2019.12.16_14.37.04,-8.42273,51.887589,43,B,13,5G,-94,-9,11,10,-90,19310,85,D,-,-,-,-,-,D,A709,9CBA,10946829,-106,-9,19395,19395
2019.12.16_14.37.05,-8.42273,51.887589,43,B,13,5G,-94,-9,11,10,-90,20083,79,D,-,-,-,-,-,D,A709,9CBA,10946829,-106,-9,20162,20162
2019.12.16_14.37.06,-8.42273,51.887589,43,B,13,5G,-94,-9,13,15,-86,21371,74,D,-,-,-,-,-,D,A709,9CBA,10946829,-104,-12,21445,21445
2019.12.16_14.37.08,-8.42273,51.887589,43,B,13,5G,-94,-9,13,12,-88,22673,89,D,-,-,-,-,-,D,A709,9CBA,10946829,-104,-12,22762,22762
2019.12.16_14.37.09,-8.42273,51.887589,43,B,13,5G,-91,-10,3,10,-86,86828,281,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-11,87109,87109
2019.12.16_14.37.09,-8.424243,51.887223,49,B,13,5G,-91,-10,3,10,-86,86828,281,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-11,87109,87109
2019.12.16_14.37.10,-8.424243,51.887223,49,B,13,5G,-91,-10,3,15,-82,98231,213,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-11,98444,98444
2019.12.16_14.37.11,-8.424243,51.887223,49,B,13,5G,-90,-12,12,15,-85,97470,222,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-13,97692,97692
2019.12.16_14.37.12,-8.424243,51.887223,49,B,13,5G,-90,-12,12,15,-85,90033,183,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-13,90216,90216
2019.12.16_14.37.13,-8.424243,51.887223,49,B,13,5G,-89,-15,10,15,-,96384,245,D,-,-,-,-,-,D,A709,9CBA,10946829,-101,-12,96629,96629
2019.12.16_14.37.14,-8.424243,51.887223,49,B,13,5G,-89,-15,10,12,-80,51209,114,D,-,-,-,-,-,D,A709,9CBA,10946829,-101,-12,51323,51323
2019.12.16_14.37.15,-8.424243,51.887223,49,B,13,5G,-85,-10,11,15,-80,2,2,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-11,4,4
2019.12.16_14.37.15,-8.424243,51.887223,49,B,13,5G,-85,-10,11,15,-80,2,2,D,75,73,76,1,0,D,A709,9CBA,10946829,-96,-11,4,4
2019.12.16_14.37.16,-8.424243,51.887223,49,B,13,5G,-85,-10,11,15,-80,15081,210,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-11,15291,15291
2019.12.16_14.37.17,-8.425788,51.88704,48,B,13,5G,-85,-10,11,15,-80,15081,210,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-11,15291,15291
2019.12.16_14.37.18,-8.425788,51.88704,48,B,13,5G,-88,-8,8,12,-84,16434,99,D,-,-,-,-,-,D,A709,9CBA,10946829,-99,-14,16533,16533
2019.12.16_14.37.19,-8.425788,51.88704,48,B,13,5G,-88,-8,8,12,-84,16222,126,D,-,-,-,-,-,D,A709,9CBA,10946829,-99,-14,16348,16348
2019.12.16_14.37.20,-8.425788,51.88704,48,B,13,5G,-92,-10,21,12,-84,14613,111,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-13,14724,14724
2019.12.16_14.37.21,-8.425788,51.88704,48,B,13,5G,-92,-10,21,12,-84,14038,99,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-13,14137,14137
2019.12.16_14.37.22,-8.425788,51.88704,48,B,13,5G,-93,-12,13,15,-86,16412,102,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-13,16514,16514
2019.12.16_14.37.23,-8.425788,51.88704,48,B,13,5G,-93,-12,13,15,-86,16810,101,D,-,-,-,-,-,D,A709,9CBA,10946829,-102,-13,16911,16911
2019.12.16_14.37.24,-8.425788,51.88704,48,B,13,5G,-89,-13,10,15,-86,16821,96,D,-,-,-,-,-,D,A709,9CBA,10946829,-104,-14,16917,16917
2019.12.16_14.37.25,-8.425788,51.88704,48,B,13,5G,-89,-13,10,15,-88,15834,107,D,-,-,-,-,-,D,A709,9CBA,10946829,-104,-14,15941,15941
2019.12.16_14.37.26,-8.427354,51.886939,33,B,13,5G,-89,-13,10,15,-88,15834,107,D,-,-,-,-,-,D,A709,9CBA,10946829,-104,-14,15941,15941
2019.12.16_14.37.26,-8.427354,51.886939,33,B,13,5G,-91,-10,-2,15,-88,16136,111,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-13,16247,16247
2019.12.16_14.37.28,-8.427354,51.886939,33,B,13,5G,-91,-10,-2,11,-,14058,116,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-13,14174,14174
2019.12.16_14.37.29,-8.427354,51.886939,33,B,13,5G,-90,-12,10,11,-,0,0,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-18,0,0
2019.12.16_14.37.29,-8.427354,51.886939,33,B,13,5G,-90,-12,10,11,-,0,0,D,75,73,77,1,0,D,A709,9CBA,10946829,-96,-18,0,0
2019.12.16_14.37.30,-8.427354,51.886939,33,B,13,5G,-90,-12,10,11,-,3819,73,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-18,3892,3892
2019.12.16_14.37.31,-8.427354,51.886939,33,B,13,5G,-91,-12,12,11,-,20975,180,D,-,-,-,-,-,D,A709,9CBA,10946829,-95,-17,21155,21155
2019.12.16_14.37.32,-8.427354,51.886939,33,B,13,5G,-91,-12,12,11,-,71935,259,D,-,-,-,-,-,D,A709,9CBA,10946829,-95,-17,72194,72194
2019.12.16_14.37.33,-8.427354,51.886939,33,B,13,5G,-92,-15,6,11,-,20596,235,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-18,20831,20831
2019.12.16_14.37.34,-8.427354,51.886939,33,B,13,5G,-92,-15,6,11,-,53659,208,D,-,-,-,-,-,D,A709,9CBA,10946829,-96,-18,53867,53867
2019.12.16_14.37.35,-8.427354,51.886939,33,B,13,5G,-89,-14,5,11,-,66187,233,D,-,-,-,-,-,D,A709,9CBA,10946829,-91,-17,66420,66420
2019.12.16_14.37.36,-8.427354,51.886939,33,B,13,5G,-89,-14,5,11,-,89958,288,D,-,-,-,-,-,D,A709,9CBA,10946829,-91,-17,90246,90246
2019.12.16_14.37.38,-8.427354,51.886939,33,B,13,5G,-89,-16,4,15,-91,46591,165,D,-,-,-,-,-,D,A709,9CBA,10946829,-90,-16,46756,46756
2019.12.16_14.37.39,-8.427354,51.886939,33,B,13,5G,-89,-16,4,15,-89,30531,319,D,-,-,-,-,-,D,A709,9CBA,10946829,-90,-16,30850,30850
2019.12.16_14.37.40,-8.427354,51.886939,33,B,2,LTE,-88,-10,4,10,-73,11134,184,D,-,-,-,-,-,2,6157E,9CBA,102071810,-94,-17,11318,11318
2019.12.16_14.37.42,-8.427354,51.886939,33,B,2,LTE,-92,-14,-1,11,-75,19901,399,D,-,-,-,-,-,2,6157E,9CBA,102071810,-92,-15,20300,20300
2019.12.16_14.37.42,-8.428782,51.886665,39,B,2,LTE,-92,-14,-1,11,-75,19901,399,D,-,-,-,-,-,2,6157E,9CBA,102071810,-92,-15,20300,20300
2019.12.16_14.37.43,-8.428782,51.886665,39,B,2,LTE,-92,-14,-1,11,-75,2,2,D,104,93,123,12,0,2,6157E,9CBA,102071810,-92,-15,4,4
2019.12.16_14.37.43,-8.428782,51.886665,39,B,2,LTE,-92,-14,-1,11,-75,2,2,D,-,-,-,-,-,2,6157E,9CBA,102071810,-92,-15,4,4
2019.12.16_14.37.44,-8.428782,51.886665,39,B,2,LTE,-91,-10,0,11,-75,8245,210,D,-,-,-,-,-,2,6157E,9CBA,102071810,-96,-13,8455,8455
